house_type,orientation,area,level,decoration,price
23,12,79.27,1,2,168
22,12,95,1,2,190
30,1,107.15,1,4,200
23,4,94.82,1,2,210
20,2,95.58,3,2,315
10,4,62.16,2,2,113
18,1,88.05,2,4,220
25,4,156.22,1,2,510
18,6,84.09,3,2,220
25,12,97.21,1,4,109
20,8,85.61,2,2,345
18,8,86.16,3,4,195
37,1,239.88,1,2,1530
39,1,354,3,4,3200
15,1,63,3,4,128
15,12,89.04,1,4,230
18,8,90.36,1,2,349
22,12,136.94,1,2,335.9
27,1,220,2,2,680
18,1,90.76,1,4,123
25,4,112.51,2,1,520
25,2,111.35,2,2,425
25,9,110.12,1,4,180
25,3,114.25,3,2,325
25,8,99.37,1,2,222
25,1,93.66,2,2,276
18,6,118.53,2,4,238
27,6,136.01,2,2,498
30,4,186.1,1,3,370
10,4,42,2,2,36
25,4,102,2,1,62
15,4,78.85,2,1,93
13,4,100,2,3,260
30,6,87.99,3,1,230
25,4,105.56,3,2,247
15,4,53.79,2,2,145.2
25,1,154,1,2,465
22,8,132.56,3,4,158.6
18,4,94.75,1,4,190
25,8,84.09,3,2,185
25,8,75.91,2,2,183
18,4,59.31,2,2,105
25,8,103.99,3,1,116
23,3,130.12,2,2,296
28,8,143.29,1,2,168
15,4,80.61,1,2,218
32,4,202.31,2,1,710
20,4,122.36,3,2,280
32,2,155.54,2,2,380
40,12,118.31,3,2,450
15,12,89.36,3,4,148
10,1,42,2,2,35
18,12,71,3,3,130
18,4,52,2,4,117
25,4,130.55,2,2,666
27,6,136.01,2,2,495
18,4,65,1,2,111.8
22,4,155,1,5,302.51
20,2,92.41,3,4,156
27,1,181.53,2,3,560
34,1,211.18,1,1,1250
30,4,117,3,1,181
30,8,153.67,3,2,646
18,9,64.24,2,2,138
15,1,95.79,3,2,307
35,4,146,1,4,620
25,4,126.54,2,2,222
39,4,262.71,2,2,370
25,1,124.62,3,2,440
23,1,83,3,2,56
25,6,105.97,2,2,330
22,2,97,3,2,291
30,1,140.94,1,1,550
18,1,89.78,1,2,173
35,4,173.68,1,2,520
30,9,150.02,2,4,450
30,9,123.18,1,2,224
35,1,127.32,1,2,620
25,1,78.08,2,2,400
15,1,75.58,3,2,180
18,2,82,3,2,200
20,4,143.3,2,4,103.43
18,9,82.11,1,2,212
23,2,84.84,2,2,150
25,4,103.83,3,2,340
30,4,143.05,1,2,375
10,4,41,2,2,34
23,3,87.56,2,2,245
18,1,80,3,1,28
25,12,101.16,1,2,288
23,6,91.87,3,2,410
25,12,114.73,3,2,319
30,4,140.87,2,1,480
20,3,76.61,1,2,190
23,6,95.54,2,2,82
32,1,188.44,3,2,1050
20,12,80.22,1,4,77
25,12,112.74,3,2,260
30,6,133.22,3,2,265
22,6,97.3,1,1,160
29,12,214.79,2,2,720
15,6,74.39,2,2,185
15,2,64,3,4,252
20,6,106.45,3,2,305
15,12,77.38,2,4,160
24,1,100.17,1,1,447
25,12,86.41,2,2,163.88
25,1,117.13,3,2,371.88
18,8,73.86,1,4,63
25,8,105.27,2,2,145
25,6,134.34,2,2,510
15,4,81.56,3,4,150
25,1,94.99,1,4,215
32,4,189.65,1,2,1200
30,1,130,3,1,280
37,4,187,1,1,180
37,12,370.89,3,2,2980
30,12,156,2,2,458
30,1,138.04,2,2,299
25,12,121.48,1,1,160
25,4,117.94,3,2,272
32,1,189.68,3,2,1180
45,2,301.29,1,1,1080
27,4,121,1,3,290
20,4,87.7,1,2,233
32,1,138.3,1,1,360
30,1,150.42,3,2,485
25,6,90.54,2,4,92
25,8,97.52,2,2,226
32,4,267.21,1,1,370
32,4,181.58,2,1,168
20,12,84.53,3,2,98
22,12,92,1,1,136
37,1,207.25,3,2,750
25,1,93.89,1,1,184
20,3,89.95,2,2,225
25,12,101.09,1,2,380
32,1,228.15,3,2,920
32,9,178,2,3,680
23,2,91.91,3,1,303
30,4,239.88,1,2,1480
27,4,240,1,1,650
25,1,74,3,2,50
25,8,94.22,3,4,182
23,12,93.77,2,2,170
30,4,111,3,2,172
25,4,75,3,2,60
25,4,131.98,2,2,340
23,1,96,3,1,110
22,8,128.69,2,2,430
23,9,86.92,1,2,238
15,2,82.78,2,2,205
23,8,80.06,2,2,125
23,6,89.16,2,2,210
25,8,106.44,3,4,111.8
22,8,97.03,3,1,235
25,1,117.15,3,2,371.88
28,3,131.63,1,2,284
32,4,185.02,1,2,577
30,4,128.74,2,2,256
30,3,168.4,3,2,530
15,8,79.78,2,2,168
30,4,139.04,1,2,420
32,1,189.7,2,2,735
30,4,141.76,1,2,445
27,2,128.06,1,2,278
25,4,200.33,3,4,365
30,4,161.78,1,1,250
20,12,87.34,3,2,159
25,12,106,3,5,320
25,1,89.67,1,2,310
10,4,95.8,2,2,311
32,8,229.9,1,1,750
18,4,87.51,1,2,170.61
32,1,113,2,2,138
20,12,86.33,2,2,185
23,1,68.91,3,2,133
25,4,121.42,3,4,127
22,12,83.56,1,2,199
23,1,108,2,2,70
30,1,145,2,2,430
30,4,135.52,1,2,315
28,12,156,2,3,450
25,1,91.03,2,2,364
25,1,133,2,2,302
32,4,188,1,1,178
25,12,127.44,1,4,230
25,1,122,1,1,187
36,8,251.53,1,2,889
25,4,110,2,2,300
15,4,85.7,3,1,107
20,4,103.23,2,4,188
18,1,75.4,3,2,131
27,4,266,1,2,888
25,4,143.32,3,2,320
23,4,86.56,1,2,260
39,9,246.73,1,4,960
30,2,97.84,1,2,290
30,4,162.53,1,2,449.8
37,1,222.12,3,2,1430
18,2,83,2,2,135
18,4,80.23,1,2,128
15,4,89.52,3,4,199
30,1,130.89,2,2,500
22,4,106.7,1,1,213
10,4,37,3,1,29
20,12,89.28,1,2,246
25,4,144.66,2,1,385
23,1,89.24,1,2,248
30,12,136.82,1,2,485
25,8,94.93,1,1,212
37,1,217.69,3,2,1320
28,1,146,1,2,345
23,2,90.3,3,2,200
25,4,114.96,1,2,258
22,12,136.07,2,2,210
18,2,79.53,3,2,126
32,1,265,3,1,1030
23,12,92.79,3,2,210
15,3,81.76,1,2,203
27,6,126,1,1,188
27,9,96.76,1,2,475
25,2,128,1,1,158
23,4,90.09,1,2,175
25,4,91.2,3,2,356
25,1,118.36,3,4,440
25,1,98,1,1,72
37,4,172.2,2,2,400
25,4,176.7,2,2,858
23,12,105.77,2,4,159
32,4,179,1,1,205
30,1,187.2,3,2,1260
23,12,86.34,2,2,145
41,1,152,1,4,412
23,1,91.75,3,2,139
15,12,78.51,3,2,135
30,4,109.53,3,2,478
27,6,156.79,1,1,418
39,1,206.21,3,2,775
37,4,234.92,2,1,1100
53,8,650,2,1,2480
29,1,266,3,3,816
23,3,92.37,1,4,193
25,1,105,3,4,255
20,12,89.82,1,2,178
23,8,81.41,2,2,110
15,12,75,2,2,139
30,6,137,2,1,336
25,6,159.96,2,1,326
23,6,91.72,2,2,215
30,12,131.86,2,1,390
25,1,101,3,1,69
30,1,137.49,3,1,533
30,12,114.98,2,2,165
25,4,98.3,3,2,148.8
25,1,140,3,1,353
30,1,148.01,1,2,258
30,1,127,2,1,300
32,1,179.46,3,2,514
20,1,74.39,3,2,235
15,8,79.53,2,2,131
30,4,127.02,1,2,480
30,1,185.43,2,2,1060
25,4,102.66,3,1,200
20,8,73.82,2,5,230
20,1,85.2,1,4,365
25,12,88.71,3,2,135
20,8,88.79,1,2,228
10,1,60.13,3,2,122
30,9,183,1,3,1060
25,1,141.82,2,2,388
35,8,417,1,1,1040
25,1,121,1,4,385
25,1,101.56,2,1,332
25,4,75.6,2,2,120
30,4,88.29,1,4,300
30,2,170,3,2,808
30,1,115.97,1,2,152
30,4,144,3,2,290
23,1,91.73,1,4,135
32,1,192.44,2,2,680
25,12,117.82,1,2,178
30,6,147.97,3,2,389
25,1,117.14,3,2,460
30,3,90.55,2,1,193
25,2,90.01,1,2,223
15,4,73.99,3,2,164
30,4,198.76,1,2,348
15,12,72.85,3,2,164
23,2,87.43,3,4,147
15,2,79.2,1,2,270
23,4,98,1,2,118
25,4,108.12,1,2,330
25,12,113.46,2,1,126
32,1,183,1,3,570
15,12,78.05,1,2,165
15,8,83.5,1,2,182
37,1,245,1,2,2200
18,4,89.96,2,1,88
25,1,120.05,1,5,320
37,6,223.4,3,2,1150
18,12,89.17,3,2,74.6
23,12,86.2,3,2,216
18,8,63.95,1,4,112
15,1,84.35,1,4,157
25,4,111,2,2,119
34,4,518.84,1,1,1050
23,6,87.97,1,2,185
30,1,122.29,1,2,225
27,12,181.38,2,2,925
25,1,82,1,4,59
42,4,454.96,1,1,1150
25,2,109.79,3,2,190
44,8,413,1,1,2000
25,6,112,1,2,268.95
22,4,96.32,1,1,251
27,1,240,2,3,720
25,1,120.42,3,2,198
30,12,139.67,1,2,350
25,1,163.67,3,2,319.09
30,9,155.57,1,2,428
25,12,125.66,2,2,200
30,12,113.95,3,2,186
30,1,135.15,2,2,258
25,12,90.23,3,2,222
15,12,90.99,2,4,176
22,4,133.44,1,2,400
37,4,306,1,1,2150
30,1,163.11,3,1,302
32,9,325.15,3,1,525
10,4,35,1,2,98
25,1,137.02,1,2,550
25,1,142.21,1,2,470
25,12,125.17,1,1,375
46,4,343,1,1,1611
15,6,75.58,3,2,240
30,1,134.66,2,2,415
25,4,128,2,1,263.21
23,4,77,1,2,205
23,9,115.53,3,2,258
23,1,91.32,3,2,220
30,3,178.42,1,2,850
22,4,89.52,3,1,123.8
25,8,136.91,2,2,426
20,6,75.11,3,4,185
20,2,98.42,2,2,266
32,1,170.3,2,4,443
10,2,56.27,2,2,165
18,1,89,3,2,112
18,2,79.13,2,2,84
20,6,87.22,2,4,132
32,1,222,3,3,850
25,8,139,2,4,190
25,4,96.1,1,2,278
15,2,77.74,1,5,153
20,4,92.24,3,5,240
25,9,101,2,2,340
30,4,137.59,2,4,326
25,8,142.52,3,1,293
15,4,86.05,3,2,160
22,12,177.78,1,3,1100
30,12,191.46,3,2,428
42,1,318,3,1,2300
32,4,135,1,1,410
23,1,90.49,1,1,100.6
18,2,90.17,2,2,206
15,4,74.9,2,4,135
27,6,235.35,1,2,748
25,4,172.72,1,2,360
30,1,111.92,1,2,460
20,9,82.29,1,4,156
15,6,91.14,3,2,200
22,2,109.82,1,2,139.8
30,8,186.64,3,2,1018
25,9,116,2,4,490
39,4,457,1,3,800
25,1,122,2,1,130
18,12,87.42,3,2,115
25,1,152.03,2,1,200
18,4,80.26,2,2,200
25,4,93.85,3,4,218
20,12,95.1,3,4,98
34,4,215.93,2,2,798
22,4,105.59,3,2,242
25,12,157.7,2,2,439.71
30,2,88.03,3,4,343
30,4,149.17,2,2,339
25,3,126.2,2,2,308
22,4,208.01,1,2,380
30,1,190,3,1,368
23,1,98.5,2,2,340
18,12,100.38,3,2,178.5
15,3,93,1,2,328
25,1,95.34,3,1,225
23,12,90.58,1,4,237
32,1,289.08,2,2,660
18,1,67.54,1,2,133
20,1,83.01,2,2,177
32,4,170,1,1,374
25,1,91.03,2,2,370
37,6,198.01,1,2,760
20,1,88.24,1,5,200
27,4,150.13,3,1,235
15,4,77.19,3,2,210
32,8,180,1,1,218
30,1,161.84,3,1,500
15,3,77.39,1,2,190
30,4,209.76,2,2,748
27,1,181.5,2,3,560
23,4,90.23,2,1,70
18,3,73.53,3,2,155
22,8,127.44,1,2,235
30,4,144.25,3,2,420
32,1,210,3,4,920
22,4,130.58,2,2,114
32,4,203,1,2,708
27,6,183.62,3,2,572.27
23,4,98.94,3,2,204
25,4,96,3,2,98
25,2,96.53,1,2,345
25,4,109.05,3,2,342
22,2,143.85,2,2,425
22,4,109.98,1,2,354.27
25,2,101.83,1,2,430
28,1,132.71,3,4,275
25,2,99.94,2,1,185
37,6,183,3,1,530
15,12,91.32,2,2,126
23,3,81.71,1,2,149.5
10,1,47,2,3,158
18,1,89.75,2,2,308
20,12,87,1,2,230
18,2,90,1,2,107
30,3,116.16,3,2,285
18,4,71.37,3,4,95
32,1,188,1,1,730
32,1,189.8,2,2,1090
54,4,282,1,1,218
23,2,93.32,3,2,263
22,4,89.11,2,2,259
15,12,60.23,3,4,65
30,4,152,1,1,555
23,12,90.55,2,5,225
30,12,121.89,2,2,350
30,2,125.2,2,4,299
25,4,96.73,1,2,150.3
23,2,89.3,1,2,165
20,6,88.42,2,2,218.5
33,1,133.86,3,2,190
23,8,88.42,2,2,219
27,1,127.68,1,2,293
18,3,72.01,1,2,148
30,12,106,3,1,86
36,4,248.9,2,2,1440
25,4,101,2,2,234
23,3,75.91,2,1,185
15,2,78.48,3,2,155
25,4,124.26,3,4,82
25,4,102,2,2,145
30,12,109.68,1,2,135
18,1,89.78,1,2,200
25,6,111.28,3,2,335
22,8,127.44,1,2,235
18,9,78.27,1,4,154.8
34,4,156,1,1,770
37,1,219.15,3,2,1200
25,8,140,1,4,550
30,1,190,3,1,368
25,2,87.76,3,2,260
37,1,226.39,1,1,1330
39,4,294.8,3,1,800
20,12,95.1,3,4,98
30,3,140.74,2,2,209.9
20,2,94.31,1,2,253
32,12,156,1,2,452
30,4,152,1,1,880
15,4,60.13,2,2,109.5
32,1,193.65,1,1,744
22,4,126.64,2,2,180
30,1,133,2,2,188
28,12,165,3,1,353
30,2,128,2,1,368.12
30,12,142.36,2,2,400
18,1,89.78,1,2,173
25,1,101,2,1,69
30,1,180,2,1,400
18,1,90.43,2,2,520
30,1,130,3,1,306
18,1,69.94,2,3,230
25,1,103,1,2,190.75
23,1,96.03,1,2,150
30,4,126.62,1,5,363
27,1,120,1,2,232
34,4,457,1,3,1100
22,12,106.78,1,2,310
25,1,105,3,4,255
25,4,115.51,1,1,315
32,2,215.93,1,2,750
32,4,199,1,1,920
25,1,120.03,2,4,156
18,6,89.34,1,4,181
25,1,98,1,1,72
15,8,74.45,3,2,165
23,8,98.38,3,1,205
25,4,104.74,1,2,400
30,2,179.39,1,2,880
20,4,96.98,1,2,175
18,1,75.9,2,2,160
25,1,86.03,3,2,159
22,4,158.71,1,4,158
30,4,117,3,1,181
25,6,108.29,3,2,278
30,1,143.59,1,2,590
29,4,242.7,1,4,720
25,4,127.94,2,2,185
25,1,119,2,2,229
25,6,117.04,3,4,235
25,1,112.6,1,2,255
25,4,110.77,1,2,336
23,3,98.5,1,1,310
30,4,162.5,2,2,436
15,12,72.85,3,2,166
25,1,200.1,3,2,379
42,4,254,1,1,260
22,8,94.05,3,2,172
18,1,80,2,4,58
18,1,99.34,1,1,263
25,1,141.96,1,4,339
39,1,292,1,1,636
15,4,84.6,1,2,169
18,4,94.75,1,4,190
25,2,96.95,3,2,130
20,4,103.17,1,2,243
25,12,96.87,2,4,197
37,2,335.08,1,1,997
32,12,156,1,2,452
30,3,140.74,2,2,206
23,3,85.51,2,2,117
32,6,88.32,3,1,343
25,1,183.82,3,2,710
15,4,57.15,1,4,70
25,1,132.98,3,2,218
25,4,104.53,2,2,245
22,12,143.61,1,2,507.56
10,4,50,3,2,32
27,9,150.38,1,2,370
25,4,104,1,2,350
35,8,153.24,3,2,268
17,9,84.46,3,2,201
32,1,201.58,2,1,700
18,4,83.33,2,2,137
18,4,85.72,3,2,160
25,1,163.67,3,2,319.09
20,8,85.3,1,5,208
25,9,139.24,2,2,385
15,1,180,2,2,550
18,6,94.55,3,2,183.21
25,1,135,2,2,695
23,4,87.74,2,2,210
30,1,169,2,2,545
25,9,103.03,2,4,193
25,4,126.93,1,2,435
25,1,113.32,3,2,277
30,4,130.88,2,1,570
30,4,140.5,2,2,340
25,4,110,2,2,300
23,4,95.43,3,2,189
25,1,140.2,3,2,240
18,12,69.95,3,2,195
23,8,92.04,2,5,305
25,12,136.41,3,4,116
32,8,179.78,1,1,800
30,1,132.89,2,4,420
20,4,55,2,2,54
25,1,94,3,1,81
25,4,111.57,1,2,145
58,8,380,1,2,1800
25,4,119.53,3,2,289
25,1,98,3,2,139
18,8,83,3,4,191
25,1,99.61,2,4,153
30,2,126.44,3,3,420
10,1,50.48,2,2,88
32,4,210,1,1,645
30,12,170.04,3,2,750
18,2,90.17,3,2,166
10,4,40,2,2,70
18,2,70.13,2,2,168
25,8,90.35,2,2,168
23,4,74.38,3,2,186.5
30,4,152,1,1,880
25,1,89.79,3,2,216
27,8,124.99,2,2,238.67
25,4,105.3,3,2,268
37,4,558,1,1,1580
30,1,188,1,3,455
15,4,70.67,3,4,179
25,8,123.5,1,2,116
25,4,130.4,2,2,666
39,8,277,2,2,1560
30,1,183.01,2,1,410
25,2,87.76,3,2,260
22,8,109.99,2,2,251
35,12,146,1,2,400
10,1,48,2,2,45
25,12,126,1,2,239
25,12,127,3,5,360
15,12,65,3,2,108
23,4,87.73,3,2,156
10,2,49.76,2,2,103
15,12,59.78,1,2,85
42,8,311,1,1,800
42,8,332,1,1,2700
29,9,190.14,1,2,350
30,1,138,3,4,550
25,4,176.7,2,2,858
32,4,194.19,3,2,410
20,6,89.31,2,2,118
22,12,131.15,3,2,398
15,9,90.41,1,4,88
25,1,98,1,3,175
23,1,91.96,3,1,212
25,6,156.5,1,1,305
18,12,87,3,1,311
22,4,103.32,3,2,139
30,2,137.7,2,2,450
30,1,173.96,1,1,455
15,4,51.38,2,2,68
36,4,245.15,2,1,1150
30,12,121.89,2,2,350
25,4,111.77,3,2,368
23,2,92.18,3,4,342
32,1,183,1,3,570
38,4,123,1,1,180
25,6,121.47,2,2,273.8
25,2,99.07,1,2,250
18,4,103.96,2,4,195
18,9,88.68,3,4,207.8
25,1,138,1,2,450
20,6,81.04,1,2,220
22,4,158.71,1,4,158
48,8,291.03,1,1,1280
25,1,140.25,1,1,540
23,9,79.96,3,2,195
18,6,58.18,3,2,165
15,12,62,2,2,86
25,12,115.56,2,2,160
15,3,67.4,3,4,150
30,2,97.84,2,2,316
23,4,89.54,2,2,249
23,2,74.64,2,1,172
30,3,152.47,3,1,185
15,4,53.68,3,4,77
32,4,213.97,1,2,1280
30,4,198.76,2,2,348
23,2,85.86,2,2,219
18,1,81.24,3,2,136
25,1,90.58,2,2,180
23,1,84,3,1,115
25,4,113.42,1,4,135
34,8,264,1,1,1000
30,3,178.42,1,2,720
25,2,147.5,2,2,235
30,1,167.97,3,2,830
25,12,101.16,1,2,288
23,1,92.17,2,1,350
42,8,302,2,3,3000
32,4,179,1,1,225
23,1,88.92,3,4,270
25,1,116.9,2,2,320
48,4,554,1,1,2177
42,4,410,1,1,2100
25,4,94.17,2,4,110
27,1,220,2,2,770
32,2,186,2,1,709.18
17,1,45.38,2,2,60
32,1,148,3,1,718
20,1,86.62,3,2,188
23,1,93,3,1,182
30,3,130.08,2,2,286
30,12,113,1,1,240
30,3,129.08,3,4,489.57
20,3,89.14,2,2,225
30,4,198.76,1,2,348
25,8,118.01,2,2,176
45,2,301.29,1,1,1080
18,1,78.14,2,4,92
20,4,64,3,1,150
25,2,101.83,1,2,333
23,3,73.97,2,2,185
27,12,125.69,3,2,215
30,8,140.46,2,2,335
30,2,157.3,1,2,306.67
30,1,130,1,4,350
23,1,95.44,1,2,235
37,6,222.42,2,2,1250
10,1,37,3,2,45
25,12,123.1,1,5,245
22,4,89.52,3,1,123.8
32,1,189.99,1,2,530
30,3,130,2,2,292
25,6,170.54,3,4,304
10,1,38,2,1,40
37,6,183,1,2,600
25,12,125.43,1,2,225
25,6,123.56,3,2,465
25,4,127,2,4,302
25,1,91.99,3,1,199
30,6,138.3,3,2,450
15,8,89.08,1,4,202
15,12,82.2,1,1,49.6
20,8,78.86,3,2,238.8
22,1,113.03,3,2,347
32,4,199,1,2,747
39,1,248,3,1,1450
30,6,119,3,2,262
18,9,78.27,1,4,154.8
18,12,87,3,1,311
18,12,100.38,3,2,178.5
36,4,287,3,1,679
25,1,99.61,2,4,153
25,4,125.73,1,1,90
25,9,121.38,3,2,165
10,4,42.59,1,5,108
25,1,120.03,2,4,156
30,4,206,1,4,800
23,9,77.7,3,2,166
23,4,102.96,3,4,142
30,4,137.94,3,2,390
30,4,138.07,3,2,675
30,1,138,2,2,348
37,4,252,1,3,510
41,4,358.17,3,2,2500
18,12,91.71,3,4,198
18,1,87.66,3,2,159
25,8,91.93,2,2,219
15,8,74.45,3,2,165
27,3,133.71,3,4,400
35,4,165,1,1,380
39,1,206.21,3,2,775
25,4,128.07,1,2,172
25,1,93,2,1,77
23,12,82.09,2,2,139
15,12,89.79,3,2,144
25,4,94.16,3,1,219
18,4,52,2,4,117
25,9,96.04,3,4,135
25,1,91.03,2,2,364
25,9,133.64,3,4,520
32,1,149,3,3,417
25,1,115.52,3,2,212.5
37,6,230.82,3,2,1088
25,1,124.43,3,2,366
15,2,66.63,2,2,128
37,1,255,2,3,1900
15,2,70.04,1,4,185
15,6,89,3,2,279
20,3,76.28,1,2,150
23,12,90.55,2,5,225
25,9,113.69,1,2,280
30,4,143.49,3,2,208
22,1,161.39,1,5,900
29,4,160.98,3,2,426.6
18,4,86.62,2,2,106.8
15,6,73.66,2,2,162
27,2,180.72,3,2,920
15,2,90.17,3,4,205
25,1,141.82,2,2,388
25,3,105.83,2,2,139
37,1,217.69,2,2,1280
42,1,253,3,2,2360
22,12,114.73,2,2,335
23,4,80.68,1,2,175
25,8,96.84,1,1,206
18,2,85.6,1,1,230
18,8,70.5,2,2,155
30,4,120.47,1,1,305
25,8,98.13,3,2,187
30,2,140.42,2,1,295
42,9,229.88,1,2,825
20,1,96.82,3,2,270
39,4,239.88,3,1,1200
22,3,124.09,2,2,339
18,6,94.55,3,2,183.21
34,3,196.71,3,4,538
25,1,89,1,1,72
18,12,76.14,3,4,156
35,1,239.88,2,2,1550
30,4,113.42,1,2,374
37,1,224.81,1,2,1320
25,4,89.55,1,4,243
37,1,172.18,3,2,365
32,4,184,1,1,230
26,3,226.1,3,2,699
15,6,87.79,3,4,106
25,4,116,1,2,127
20,4,73.63,3,2,175
15,12,81.62,1,4,225
15,1,84.23,1,2,182
32,1,148,1,2,442
15,12,74.36,2,2,143
22,4,90.33,2,2,195
18,8,89.03,3,5,142
55,8,256.68,1,2,240
20,3,94.34,1,4,166
23,9,84.45,3,2,150
15,6,77.99,1,2,210
27,1,181.5,2,3,560
15,2,56,1,2,140
20,1,71,2,2,156.8
39,8,250,1,1,690
25,1,117,1,2,175
30,1,141,3,4,358
18,4,75.15,1,2,92
34,8,381.43,3,1,980
25,12,118,1,2,480
40,1,297.25,3,2,900
44,4,302.87,3,2,1190
30,1,202.86,3,1,740
30,1,137.15,2,2,280
27,1,150.38,2,2,420
32,1,213.97,2,2,1450
30,1,163.59,2,4,450
18,8,89.78,2,4,125
30,1,170.15,2,4,520
25,4,122.1,2,2,79.5
23,9,91,2,1,136
25,9,117.14,3,1,205.56
30,4,188.7,2,1,555
30,4,153,1,2,680
44,4,303.43,1,1,1680
29,3,194.71,1,2,1060
15,4,77.65,2,2,176
30,12,250.1,3,4,230
30,4,120,1,2,220
20,8,84.96,2,2,186
25,8,91.93,2,5,210
37,6,198.01,1,2,552.11
29,4,253.87,2,2,1720
30,1,182,2,1,600
30,9,210.97,3,2,598
23,12,115.46,1,2,139.8
34,8,360,1,1,1300
32,4,144.29,3,2,405
22,4,88.94,1,2,173
25,4,102,1,2,145
20,2,74.01,2,5,196
30,12,140,3,2,232
22,6,152.18,3,2,555
25,2,100.27,2,2,183
18,2,89.59,3,4,341
30,1,164.7,2,2,580
15,3,64.44,3,4,100
15,12,57.87,3,4,120
25,6,104.67,3,2,149
25,4,96.11,3,1,195
20,12,104.72,2,2,365
30,6,132.62,3,2,125
27,8,144.84,1,1,432
34,12,378.84,1,2,1150
25,8,114,3,2,276
30,1,336.71,2,1,550
25,12,86.86,3,2,118.8
25,3,103.64,2,1,225
22,1,81,2,4,73
15,2,77.74,3,2,145
30,1,122.43,2,2,305
15,12,71.44,2,2,133
30,4,246.69,3,2,288
20,6,70.51,2,2,213
15,4,82.47,2,4,171
40,1,157,3,2,575
32,4,143,3,2,750
23,1,86.12,3,2,120
25,4,99.95,2,1,268
30,8,189.59,3,2,530
23,1,93,3,1,192
25,8,106.65,2,1,85
25,9,94.78,3,1,198
37,1,219.15,3,2,800
18,12,69.95,3,2,195
25,8,90.35,2,2,168
23,4,85,1,2,120
18,1,83.23,1,2,185
15,8,85.44,1,2,160
25,1,111.6,2,2,175
20,4,98.16,3,5,280
25,4,113.18,1,4,180
10,1,46.73,2,4,84
15,4,82.94,1,2,208
30,9,210.97,3,2,598
23,2,94.75,2,2,192
20,12,89,1,2,475
22,12,143.93,1,1,385
25,4,119,2,2,220
30,4,163.79,3,2,580
30,3,90.55,2,1,193
30,4,182.88,3,1,655
29,6,88.36,3,2,345
27,1,181.88,2,3,560
30,8,140.46,2,2,340
20,6,88.76,3,5,260
25,4,140.14,1,2,326
25,1,126.92,1,2,290
30,4,107,2,4,100
30,12,165.94,1,2,254
15,1,69,1,4,70
25,1,146.51,3,1,850
25,4,114.84,2,2,275
30,1,133.09,2,2,298
32,4,137.1,3,4,230
18,4,67.73,2,2,155
23,1,81.35,2,2,133
23,9,104.98,3,2,248
23,6,90,1,4,218
25,4,117.35,1,2,219
25,1,105,1,1,205
23,4,89.4,1,1,98
23,9,79.17,1,2,131
25,1,119.43,1,2,384
36,4,248.9,3,2,1320
25,2,89.51,3,1,242
32,3,203.21,3,5,396.6
30,4,107.6,1,4,410
30,1,130,1,4,350
18,1,76.4,2,5,129
32,4,201.12,1,2,780
20,12,90.47,3,2,176
15,9,65.31,1,2,173
25,1,121.43,2,2,295
18,6,87.43,1,2,192
30,1,118.35,1,4,318
18,4,89,1,2,187
22,4,94.87,3,4,112
18,9,85.19,1,1,92
25,1,107,3,2,63
46,1,160,2,1,320
15,4,86.7,3,2,176
25,8,95.88,3,2,240
23,6,88.01,2,2,175
15,4,51.38,2,2,68
20,2,71,1,2,183
37,1,217.69,3,2,1320
18,8,83,3,4,208
30,1,119.12,3,2,340
20,1,69.56,2,2,169
20,6,101,1,4,98
18,4,57.55,3,2,100
30,1,119,1,1,106
18,2,72.87,1,2,146
18,4,83.54,2,4,150
25,4,105.62,1,2,433
25,2,90.28,1,3,192
39,8,344,2,1,1200
15,6,61.26,2,4,62
30,6,143.96,2,2,339.75
25,1,107.31,3,2,245
20,12,83.51,2,4,189
23,1,85.86,1,2,216
25,4,142.49,1,2,195
37,1,255,2,3,1600
23,12,103.52,2,2,123
30,9,183,1,3,1060
25,1,120.42,3,2,198
32,4,248.9,1,2,1500
18,1,85.51,2,1,136
15,9,67.88,2,2,125
25,1,116,3,1,278
25,12,114.6,2,2,123
22,8,91.45,3,4,175
15,4,89.52,3,4,199
25,12,97,3,2,300
25,1,147.52,1,2,350
25,1,132.82,2,2,359
35,4,184.69,3,2,1100
23,12,103.52,2,2,123
32,6,88.32,3,1,343
17,4,65,2,2,85
25,6,119.32,2,1,405
25,1,120.97,1,4,520
15,1,81.81,1,4,127
23,8,100.36,1,2,250
32,4,168.28,1,1,500
20,2,91.27,2,2,218.5
45,4,382,1,1,1500
22,1,141.87,2,2,260
20,6,87.2,1,2,126
25,1,86.8,1,2,168.61
23,4,80.68,1,2,175
30,1,186.5,1,1,479
30,6,136.93,3,1,303
40,6,245.12,2,1,420
30,4,117,3,1,181
23,2,71.09,1,2,188
25,1,118.22,3,1,179
25,8,77.74,2,2,251
37,12,192.7,3,2,220
25,1,104.73,1,2,168
30,1,127.4,1,4,199
18,4,92.44,2,2,255
20,1,101.19,2,2,310
15,2,63.31,2,2,156
30,4,126.62,1,2,255
25,4,113.42,1,4,135
37,4,330.63,1,1,1200
44,8,431.16,1,1,1600
25,12,105.32,3,2,224.35
13,1,60,3,4,125
27,4,143.05,1,2,390
30,1,183,2,2,890
23,12,92.79,3,2,210
30,6,136.91,3,2,510
15,12,91.39,2,2,123
25,1,136,2,4,182.45
30,2,179.39,1,2,690
33,1,211.6,1,2,1300
10,1,52.53,2,4,140
32,12,136.06,2,1,335
