house_type,orientation,area,level,decoration,price
4室2厅2卫,南北,137.49,高层,毛坯,533
4室2厅2卫,东南,114.98,中层,精装修,165
3室2厅2卫,南,98.3,高层,精装修,148.8
3室2厅2卫,南北,140,高层,毛坯,353
4室2厅2卫,南北,148.01,低层,精装修,258
4室2厅2卫,南北,127,中层,毛坯,300
4室2厅3卫,南北,179.46,高层,精装修,514
3室1厅1卫,南北,74.39,高层,精装修,235
2室1厅1卫,东,79.53,中层,精装修,131
4室2厅2卫,南,127.02,低层,精装修,480
4室2厅2卫,南北,185.43,中层,精装修,1060
3室2厅2卫,南,102.66,高层,毛坯,200
3室1厅1卫,东,73.82,中层,中装修,230
3室1厅1卫,北,85.2,低层,简装修,365
3室2厅2卫,东南,88.71,高层,精装修,135
3室1厅1卫,东,88.79,低层,精装修,228
1室1厅1卫,北,60.13,高层,精装修,122
4室2厅2卫,东北,183,低层,豪华装修,1060
3室2厅2卫,南北,141.82,中层,精装修,388
4室3厅3卫,东,417,低层,毛坯,1040
3室2厅2卫,南北,121,低层,简装修,385
3室2厅2卫,南北,101.56,中层,毛坯,332
3室2厅2卫,南,75.6,中层,精装修,120
4室2厅2卫,南,88.29,低层,简装修,300
4室2厅2卫,西,170,高层,精装修,808
4室2厅2卫,南北,115.97,低层,精装修,152
4室2厅2卫,南,144,高层,精装修,290
3室2厅1卫,南北,91.73,低层,简装修,135
4室2厅3卫,南北,192.44,中层,精装修,680
3室2厅2卫,东南,117.82,低层,精装修,178
4室2厅2卫,西南,147.97,高层,精装修,389
3室2厅2卫,南北,117.14,高层,精装修,460
4室2厅2卫,西北,90.55,中层,毛坯,193
3室2厅2卫,西,90.01,低层,精装修,223
2室1厅1卫,南,73.99,高层,精装修,164
4室2厅2卫,南,198.76,低层,精装修,348
2室1厅1卫,东南,72.85,高层,精装修,164
3室2厅1卫,东西,87.43,高层,简装修,147
2室1厅1卫,西,79.2,低层,精装修,270
3室2厅1卫,南,98,低层,精装修,118
3室2厅2卫,南,108.12,低层,精装修,330
3室2厅2卫,东南,113.46,中层,毛坯,126
4室2厅3卫,南北,183,低层,豪华装修,570
2室1厅1卫,东南,78.05,低层,精装修,165
2室1厅1卫,东,83.5,低层,精装修,182
5室2厅3卫,南北,245,低层,精装修,2200
2室2厅1卫,南,89.96,中层,毛坯,88
3室2厅2卫,北,120.05,低层,中装修,320
5室2厅3卫,西南,223.4,高层,精装修,1150
2室2厅1卫,东南,89.17,高层,精装修,74.6
3室2厅1卫,东南,86.2,高层,精装修,216
2室2厅1卫,东,63.95,低层,简装修,112
2室1厅1卫,南北,84.35,低层,简装修,157
3室2厅2卫,南,111,中层,精装修,119
4室2厅4卫,南,518.84,低层,毛坯,1050
3室2厅1卫,西南,87.97,低层,精装修,185
4室2厅2卫,南北,122.29,低层,精装修,225
3室2厅3卫,东南,181.38,中层,精装修,925
3室2厅2卫,南北,82,低层,简装修,59
5室3厅4卫,南,454.96,低层,毛坯,1150
3室2厅2卫,西,109.79,高层,精装修,190
5室3厅5卫,东,413,低层,毛坯,2000
3室2厅2卫,西南,112,低层,精装修,268.95
3室1厅2卫,南,96.32,低层,毛坯,251
3室2厅3卫,南北,240,中层,豪华装修,720
3室2厅2卫,北,120.42,高层,精装修,198
4室2厅2卫,东南,139.67,低层,精装修,350
3室2厅2卫,南北,163.67,高层,精装修,319.09
4室2厅2卫,东北,155.57,低层,精装修,428
3室2厅2卫,东南,125.66,中层,精装修,200
4室2厅2卫,东南,113.95,高层,精装修,186
4室2厅2卫,南北,135.15,中层,精装修,258
3室2厅2卫,东南,90.23,高层,精装修,222
2室1厅1卫,东南,90.99,中层,简装修,176
3室1厅2卫,南,133.44,低层,精装修,400
5室2厅3卫,南,306,低层,毛坯,2150
4室2厅2卫,南北,163.11,高层,毛坯,302
4室2厅3卫,东北,325.15,高层,毛坯,525
1室1厅1卫,南,35,低层,精装修,98
3室2厅2卫,北,137.02,低层,精装修,550
3室2厅2卫,南北,142.21,低层,精装修,470
3室2厅2卫,东南,125.17,低层,毛坯,375
5室3厅6卫,南,343,低层,毛坯,1611
2室1厅1卫,西南,75.58,高层,精装修,240
4室2厅2卫,南北,134.66,中层,精装修,415
3室2厅2卫,南,128,中层,毛坯,263.21
3室2厅1卫,南,77,低层,精装修,205
3室2厅1卫,东北,115.53,高层,精装修,258
3室2厅1卫,南北,91.32,高层,精装修,220
4室2厅2卫,西北,178.42,低层,精装修,850
3室1厅2卫,南,89.52,高层,毛坯,123.8
3室2厅2卫,东,136.91,中层,精装修,426
3室1厅1卫,西南,75.11,高层,简装修,185
3室1厅1卫,西,98.42,中层,精装修,266
4室2厅3卫,南北,170.3,中层,简装修,443
1室1厅1卫,西,56.27,中层,精装修,165
2室2厅1卫,南北,89,高层,精装修,112
2室2厅1卫,西,79.13,中层,精装修,84
2室2厅2卫,西南,87.22,中层,简装修,132
4室2厅3卫,南北,222,高层,豪华装修,850
3室2厅2卫,东,139,中层,简装修,190
3室2厅2卫,南,96.1,低层,精装修,278
2室1厅1卫,西,77.74,低层,中装修,153
3室1厅1卫,南,92.24,高层,中装修,240
3室2厅2卫,东北,101,中层,精装修,340
4室2厅2卫,南,137.59,中层,简装修,326
3室2厅2卫,东,142.52,高层,毛坯,293
2室1厅1卫,南,86.05,高层,精装修,160
3室1厅2卫,东南,177.78,低层,豪华装修,1100
4室2厅2卫,东南,191.46,高层,精装修,428
5室3厅4卫,南北,318,高层,毛坯,2300
4室2厅3卫,南,135,低层,毛坯,410
3室2厅1卫,北,90.49,低层,毛坯,100.6
2室2厅1卫,西,90.17,中层,精装修,206
2室1厅1卫,南,74.9,中层,简装修,135
3室2厅3卫,西南,235.35,低层,精装修,748
3室2厅2卫,南,172.72,低层,精装修,360
4室2厅2卫,南北,111.92,低层,精装修,460
3室1厅1卫,东北,82.29,低层,简装修,156
2室1厅1卫,西南,91.14,高层,精装修,200
3室1厅2卫,东西,109.82,低层,精装修,139.8
4室2厅2卫,东,186.64,高层,精装修,1018
3室2厅2卫,东北,116,中层,简装修,490
5室2厅4卫,南,457,低层,豪华装修,800
3室2厅2卫,南北,122,中层,毛坯,130
2室2厅1卫,东南,87.42,高层,精装修,115
3室2厅2卫,南北,152.03,中层,毛坯,200
2室2厅1卫,南,80.26,中层,精装修,200
3室2厅2卫,南,93.85,高层,简装修,218
3室1厅1卫,东南,95.1,高层,简装修,98
4室2厅4卫,南,215.93,中层,精装修,798
3室1厅2卫,南,105.59,高层,精装修,242
3室2厅2卫,东南,157.7,中层,精装修,439.71
4室2厅2卫,西,88.03,高层,简装修,343
4室2厅2卫,南,149.17,中层,精装修,339
3室2厅2卫,西北,126.2,中层,精装修,308
3室1厅2卫,南,208.01,低层,精装修,380
4室2厅2卫,南北,190,高层,毛坯,368
3室2厅1卫,北,98.5,中层,精装修,340
2室2厅1卫,东南,100.38,高层,精装修,178.5
2室1厅1卫,西北,93,低层,精装修,328
3室2厅2卫,南北,95.34,高层,毛坯,225
3室2厅1卫,东南,90.58,低层,简装修,237
4室2厅3卫,北,289.08,中层,精装修,660
2室2厅1卫,北,67.54,低层,精装修,133
3室1厅1卫,北,83.01,中层,精装修,177
4室2厅3卫,南,170,低层,毛坯,374
3室2厅2卫,北,91.03,中层,精装修,370
5室2厅3卫,西南,198.01,低层,精装修,760
2室2厅2卫,北,88.24,低层,中装修,200
4室1厅2卫,南,150.13,高层,毛坯,235
2室1厅1卫,南,77.19,高层,精装修,210
4室2厅3卫,东,180,低层,毛坯,218
4室2厅2卫,南北,161.84,高层,毛坯,500
2室1厅1卫,西北,77.39,低层,精装修,190
4室2厅2卫,南,209.76,中层,精装修,748
3室2厅3卫,南北,181.5,中层,豪华装修,560
3室2厅1卫,南,90.23,中层,毛坯,70
2室2厅1卫,西北,73.53,高层,精装修,155
3室1厅2卫,东,127.44,低层,精装修,235
4室2厅2卫,南,144.25,高层,精装修,420
4室2厅3卫,南北,210,高层,简装修,920
3室1厅2卫,南,130.58,中层,精装修,114
4室2厅3卫,南,203,低层,精装修,708
4室1厅2卫,西南,183.62,高层,精装修,572.27
3室2厅1卫,南,98.94,高层,精装修,204
3室2厅2卫,南,96,高层,精装修,98
3室2厅2卫,东西,96.53,低层,精装修,345
3室2厅2卫,南,109.05,高层,精装修,342
3室1厅2卫,西,143.85,中层,精装修,425
3室1厅2卫,南,109.98,低层,精装修,354.27
3室2厅2卫,西,101.83,低层,精装修,430
4室2厅1卫,南北,132.71,高层,简装修,275
3室2厅2卫,西,99.94,中层,毛坯,185
5室2厅3卫,西南,183,高层,毛坯,530
2室1厅1卫,东南,91.32,中层,精装修,126
3室2厅1卫,西北,81.71,低层,精装修,149.5
1室1厅1卫,南北,47,中层,豪华装修,158
2室2厅1卫,南北,89.75,中层,精装修,308
3室1厅1卫,东南,87,低层,精装修,230
2室2厅1卫,东西,90,低层,精装修,107
4室2厅2卫,西北,116.16,高层,精装修,285
2室2厅1卫,南,71.37,高层,简装修,95
4室2厅3卫,南北,188,低层,毛坯,730
4室2厅3卫,南北,189.8,中层,精装修,1090
7室3厅5卫,南,282,低层,毛坯,218
3室2厅1卫,西,93.32,高层,精装修,263
3室1厅2卫,南,89.11,中层,精装修,259
2室1厅1卫,东南,60.23,高层,简装修,65
4室2厅2卫,南,152,低层,毛坯,555
3室2厅1卫,东南,90.55,中层,中装修,225
4室2厅2卫,东南,121.89,中层,精装修,350
4室2厅2卫,东西,125.2,中层,简装修,299
3室2厅2卫,南,96.73,低层,精装修,150.3
3室2厅1卫,西,89.3,低层,精装修,165
3室1厅1卫,西南,88.42,中层,精装修,218.5
4室3厅2卫,南北,133.86,高层,精装修,190
3室2厅1卫,东,88.42,中层,精装修,219
4室1厅2卫,北,127.68,低层,精装修,293
2室2厅1卫,西北,72.01,低层,精装修,148
4室2厅2卫,东南,106,高层,毛坯,86
5室1厅4卫,南,248.9,中层,精装修,1440
3室2厅2卫,南,101,中层,精装修,234
3室2厅1卫,西北,75.91,中层,毛坯,185
2室1厅1卫,西,78.48,高层,精装修,155
3室2厅2卫,南,124.26,高层,简装修,82
3室2厅2卫,南,102,中层,精装修,145
4室2厅2卫,东南,109.68,低层,精装修,135
2室2厅1卫,南北,89.78,低层,精装修,200
3室2厅2卫,西南,111.28,高层,精装修,335
3室1厅2卫,东,127.44,低层,精装修,235
2室2厅1卫,东北,78.27,低层,简装修,154.8
4室2厅4卫,南,156,低层,毛坯,770
5室2厅3卫,南北,219.15,高层,精装修,1200
3室2厅2卫,东,140,低层,简装修,550
4室2厅2卫,南北,190,高层,毛坯,368
3室2厅2卫,西,87.76,高层,精装修,260
5室2厅3卫,南北,226.39,低层,毛坯,1330
5室2厅4卫,南,294.8,高层,毛坯,800
3室1厅1卫,东南,95.1,高层,简装修,98
4室2厅2卫,西北,140.74,中层,精装修,209.9
3室1厅1卫,西,94.31,低层,精装修,253
4室2厅3卫,东南,156,低层,精装修,452
4室2厅2卫,南,152,低层,毛坯,880
2室1厅1卫,南,60.13,中层,精装修,109.5
4室2厅3卫,南北,193.65,低层,毛坯,744
3室1厅2卫,南,126.64,中层,精装修,180
4室2厅2卫,南北,133,中层,精装修,188
4室2厅1卫,东南,165,高层,毛坯,353
4室2厅2卫,东西,128,中层,毛坯,368.12
4室2厅2卫,东南,142.36,中层,精装修,400
2室2厅1卫,南北,89.78,低层,精装修,173
3室2厅2卫,南北,101,中层,毛坯,69
4室2厅2卫,南北,180,中层,毛坯,400
2室2厅1卫,南北,90.43,中层,精装修,520
4室2厅2卫,南北,130,高层,毛坯,306
2室2厅1卫,南北,69.94,中层,豪华装修,230
3室2厅2卫,南北,103,低层,精装修,190.75
3室2厅1卫,南北,96.03,低层,精装修,150
4室2厅2卫,南,126.62,低层,中装修,363
3室2厅3卫,南北,120,低层,精装修,232
4室2厅4卫,南,457,低层,豪华装修,1100
3室1厅2卫,东南,106.78,低层,精装修,310
3室2厅2卫,南北,105,高层,简装修,255
3室2厅2卫,南,115.51,低层,毛坯,315
4室2厅3卫,东西,215.93,低层,精装修,750
4室2厅3卫,南,199,低层,毛坯,920
3室2厅2卫,北,120.03,中层,简装修,156
2室2厅1卫,西南,89.34,低层,简装修,181
3室2厅2卫,南北,98,低层,毛坯,72
2室1厅1卫,东,74.45,高层,精装修,165
3室2厅1卫,东,98.38,高层,毛坯,205
3室2厅2卫,南,104.74,低层,精装修,400
4室2厅2卫,东西,179.39,低层,精装修,880
3室1厅1卫,南,96.98,低层,精装修,175
2室2厅1卫,南北,75.9,中层,精装修,160
3室2厅2卫,北,86.03,高层,精装修,159
3室1厅2卫,南,158.71,低层,简装修,158
4室2厅2卫,南,117,高层,毛坯,181
3室2厅2卫,西南,108.29,高层,精装修,278
4室2厅2卫,南北,143.59,低层,精装修,590
4室1厅3卫,南,242.7,低层,简装修,720
3室2厅2卫,南,127.94,中层,精装修,185
3室2厅2卫,南北,119,中层,精装修,229
3室2厅2卫,西南,117.04,高层,简装修,235
3室2厅2卫,南北,112.6,低层,精装修,255
3室2厅2卫,南,110.77,低层,精装修,336
3室2厅1卫,西北,98.5,低层,毛坯,310
4室2厅2卫,南,162.5,中层,精装修,436
2室1厅1卫,东南,72.85,高层,精装修,166
3室2厅2卫,北,200.1,高层,精装修,379
5室3厅4卫,南,254,低层,毛坯,260
3室1厅2卫,东,94.05,高层,精装修,172
2室2厅1卫,南北,80,中层,简装修,58
2室2厅1卫,南北,99.34,低层,毛坯,263
3室2厅2卫,南北,141.96,低层,简装修,339
5室2厅4卫,南北,292,低层,毛坯,636
2室1厅1卫,南,84.6,低层,精装修,169
2室2厅1卫,南,94.75,低层,简装修,190
3室2厅2卫,西,96.95,高层,精装修,130
2室2厅2卫,南,103.17,低层,精装修,243
3室2厅2卫,东南,96.87,中层,简装修,197
5室2厅3卫,西,335.08,低层,毛坯,997
4室2厅3卫,东南,156,低层,精装修,452
4室2厅2卫,西北,140.74,中层,精装修,206
3室2厅1卫,西北,85.51,中层,精装修,117
4室2厅3卫,西南,88.32,高层,毛坯,343
3室2厅2卫,南北,183.82,高层,精装修,710
2室1厅1卫,南,57.15,低层,简装修,70
3室2厅2卫,南北,132.98,高层,精装修,218
3室2厅2卫,南,104.53,中层,精装修,245
3室1厅2卫,东南,143.61,低层,精装修,507.56
1室1厅1卫,南,50,高层,精装修,32
4室1厅2卫,东北,150.38,低层,精装修,370
3室2厅2卫,南,104,低层,精装修,350
5室2厅2卫,东,153.24,高层,精装修,268
2室1厅2卫,东北,84.46,高层,精装修,201
4室2厅3卫,南北,201.58,中层,毛坯,700
2室2厅1卫,南,83.33,中层,精装修,137
2室2厅1卫,南,85.72,高层,精装修,160
3室2厅2卫,南北,163.67,高层,精装修,319.09
2室2厅2卫,东,85.3,低层,中装修,208
3室2厅2卫,东北,139.24,中层,精装修,385
2室1厅1卫,南北,180,中层,精装修,550
2室2厅1卫,西南,94.55,高层,精装修,183.21
3室2厅2卫,南北,135,中层,精装修,695
3室2厅1卫,南,87.74,中层,精装修,210
4室2厅2卫,南北,169,中层,精装修,545
3室2厅2卫,东北,103.03,中层,简装修,193
3室2厅2卫,南,126.93,低层,精装修,435
3室2厅2卫,北,113.32,高层,精装修,277
4室2厅2卫,南,130.88,中层,毛坯,570
4室2厅2卫,南,140.5,中层,精装修,340
3室2厅2卫,南,110,中层,精装修,300
3室2厅1卫,南,95.43,高层,精装修,189
3室2厅2卫,南北,140.2,高层,精装修,240
2室2厅1卫,东南,69.95,高层,精装修,195
3室2厅1卫,东,92.04,中层,中装修,305
3室2厅2卫,东南,136.41,高层,简装修,116
4室2厅3卫,东,179.78,低层,毛坯,800
4室2厅2卫,北,132.89,中层,简装修,420
2室2厅2卫,南,55,中层,精装修,54
3室2厅2卫,南北,94,高层,毛坯,81
3室2厅2卫,南,111.57,低层,精装修,145
6室4厅8卫,东,380,低层,精装修,1800
3室2厅2卫,南,119.53,高层,精装修,289
3室2厅2卫,南北,98,高层,精装修,139
2室2厅1卫,东,83,高层,简装修,191
3室2厅2卫,南北,99.61,中层,简装修,153
4室2厅2卫,西,126.44,高层,豪华装修,420
1室1厅1卫,南北,50.48,中层,精装修,88
4室2厅3卫,南,210,低层,毛坯,645
4室2厅2卫,东南,170.04,高层,精装修,750
2室2厅1卫,西,90.17,高层,精装修,166
1室1厅1卫,南,40,中层,精装修,70
2室2厅1卫,西,70.13,中层,精装修,168
3室2厅2卫,东,90.35,中层,精装修,168
3室2厅1卫,南,74.38,高层,精装修,186.5
4室2厅2卫,南,152,低层,毛坯,880
3室2厅2卫,北,89.79,高层,精装修,216
4室1厅2卫,东,124.99,中层,精装修,238.67
3室2厅2卫,南,105.3,高层,精装修,268
4室3厅4卫,南,558,低层,毛坯,1580
4室2厅2卫,南北,188,低层,豪华装修,455
2室1厅1卫,南,70.67,高层,简装修,179
3室2厅2卫,东,123.5,低层,精装修,116
3室2厅2卫,南,130.4,中层,精装修,666
5室2厅4卫,东,277,中层,精装修,1560
4室2厅2卫,南北,183.01,中层,毛坯,410
3室2厅2卫,西,87.76,高层,精装修,260
3室1厅2卫,东,109.99,中层,精装修,251
5室2厅2卫,东南,146,低层,精装修,400
1室1厅1卫,南北,48,中层,精装修,45
3室2厅2卫,东南,126,低层,精装修,239
3室2厅2卫,东南,127,高层,中装修,360
2室1厅1卫,东南,65,高层,精装修,108
3室2厅1卫,南,87.73,高层,精装修,156
1室1厅1卫,东西,49.76,中层,精装修,103
2室1厅1卫,东南,59.78,低层,精装修,85
5室3厅4卫,东,311,低层,毛坯,800
5室3厅4卫,东,332,低层,毛坯,2700
4室1厅3卫,东北,190.14,低层,精装修,350
4室2厅2卫,南北,138,高层,简装修,550
3室2厅2卫,南,176.7,中层,精装修,858
4室2厅3卫,南,194.19,高层,精装修,410
3室1厅1卫,西南,89.31,中层,精装修,118
3室1厅2卫,东南,131.15,高层,精装修,398
2室1厅1卫,东北,90.41,低层,简装修,88
3室2厅2卫,北,98,低层,豪华装修,175
3室2厅1卫,北,91.96,高层,毛坯,212
3室2厅2卫,西南,156.5,低层,毛坯,305
2室2厅1卫,东南,87,高层,毛坯,311
3室1厅2卫,南,103.32,高层,精装修,139
4室2厅2卫,西,137.7,中层,精装修,450
4室2厅2卫,南北,173.96,低层,毛坯,455
2室1厅1卫,南,51.38,中层,精装修,68
4室2厅5卫,南,245.15,中层,毛坯,1150
4室2厅2卫,东南,121.89,中层,精装修,350
3室2厅2卫,南,111.77,高层,精装修,368
3室2厅1卫,西,92.18,高层,简装修,342
4室2厅3卫,南北,183,低层,豪华装修,570
4室4厅3卫,南,123,低层,毛坯,180
3室2厅2卫,西南,121.47,中层,精装修,273.8
3室2厅2卫,西,99.07,低层,精装修,250
2室2厅1卫,南,103.96,中层,简装修,195
2室2厅1卫,东北,88.68,高层,简装修,207.8
3室2厅2卫,南北,138,低层,精装修,450
3室1厅1卫,西南,81.04,低层,精装修,220
3室1厅2卫,南,158.71,低层,简装修,158
5室5厅4卫,东,291.03,低层,毛坯,1280
3室2厅2卫,南北,140.25,低层,毛坯,540
3室2厅1卫,东北,79.96,高层,精装修,195
2室2厅1卫,西南,58.18,高层,精装修,165
2室1厅1卫,东南,62,中层,精装修,86
3室2厅2卫,东南,115.56,中层,精装修,160
2室1厅1卫,西北,67.4,高层,简装修,150
4室2厅2卫,东西,97.84,中层,精装修,316
3室2厅1卫,南,89.54,中层,精装修,249
3室2厅1卫,西,74.64,中层,毛坯,172
4室2厅2卫,西北,152.47,高层,毛坯,185
2室1厅1卫,南,53.68,高层,简装修,77
4室2厅3卫,南,213.97,低层,精装修,1280
4室2厅2卫,南,198.76,中层,精装修,348
3室2厅1卫,东西,85.86,中层,精装修,219
2室2厅1卫,南北,81.24,高层,精装修,136
3室2厅2卫,南北,90.58,中层,精装修,180
3室2厅1卫,南北,84,高层,毛坯,115
3室2厅2卫,南,113.42,低层,简装修,135
4室2厅4卫,东,264,低层,毛坯,1000
4室2厅2卫,西北,178.42,低层,精装修,720
3室2厅2卫,西,147.5,中层,精装修,235
4室2厅2卫,南北,167.97,高层,精装修,830
3室2厅2卫,东南,101.16,低层,精装修,288
3室2厅1卫,南北,92.17,中层,毛坯,350
5室3厅4卫,东,302,中层,豪华装修,3000
4室2厅3卫,南,179,低层,毛坯,225
3室2厅1卫,南北,88.92,高层,简装修,270
3室2厅2卫,南北,116.9,中层,精装修,320
5室3厅7卫,南,554,低层,毛坯,2177
5室3厅4卫,南,410,低层,毛坯,2100
3室2厅2卫,南,94.17,中层,简装修,110
3室2厅3卫,南北,220,中层,精装修,770
4室2厅3卫,西,186,中层,毛坯,709.18
2室1厅2卫,南北,45.38,中层,精装修,60
4室2厅3卫,北,148,高层,毛坯,718
3室1厅1卫,北,86.62,高层,精装修,188
3室2厅1卫,北,93,高层,毛坯,182
4室2厅2卫,西北,130.08,中层,精装修,286
4室2厅2卫,东南,113,低层,毛坯,240
4室2厅2卫,西北,129.08,高层,简装修,489.57
3室1厅1卫,西北,89.14,中层,精装修,225
4室2厅2卫,南,198.76,低层,精装修,348
3室2厅2卫,东,118.01,中层,精装修,176
5室4厅4卫,西,301.29,低层,毛坯,1080
2室2厅1卫,南北,78.14,中层,简装修,92
2室2厅2卫,南,64,高层,毛坯,150
3室2厅2卫,西,101.83,低层,精装修,333
3室2厅1卫,西北,73.97,中层,精装修,185
4室1厅2卫,东南,125.69,高层,精装修,215
4室2厅2卫,东,140.46,中层,精装修,335
4室2厅2卫,西,157.3,低层,精装修,306.67
4室2厅2卫,南北,130,低层,简装修,350
3室2厅1卫,南北,95.44,低层,精装修,235
5室2厅3卫,西南,222.42,中层,精装修,1250
1室1厅1卫,南北,37,高层,精装修,45
3室2厅2卫,东南,123.1,低层,中装修,245
3室1厅2卫,南,89.52,高层,毛坯,123.8
4室2厅3卫,南北,189.99,低层,精装修,530
4室2厅2卫,西北,130,中层,精装修,292
3室2厅2卫,西南,170.54,高层,简装修,304
1室1厅1卫,南北,38,中层,毛坯,40
5室2厅3卫,西南,183,低层,精装修,600
3室2厅2卫,东南,125.43,低层,精装修,225
3室2厅2卫,西南,123.56,高层,精装修,465
3室2厅2卫,南,127,中层,简装修,302
3室2厅2卫,南北,91.99,高层,毛坯,199
4室2厅2卫,西南,138.3,高层,精装修,450
2室1厅1卫,东,89.08,低层,简装修,202
2室1厅1卫,东南,82.2,低层,毛坯,49.6
3室1厅1卫,东,78.86,高层,精装修,238.8
3室1厅2卫,南北,113.03,高层,精装修,347
4室2厅3卫,南,199,低层,精装修,747
5室2厅4卫,南北,248,高层,毛坯,1450
4室2厅2卫,西南,119,高层,精装修,262
2室2厅1卫,东北,78.27,低层,简装修,154.8
2室2厅1卫,东南,87,高层,毛坯,311
2室2厅1卫,东南,100.38,高层,精装修,178.5
4室2厅5卫,南,287,高层,毛坯,679
3室2厅2卫,南北,99.61,中层,简装修,153
3室2厅2卫,南,125.73,低层,毛坯,90
3室2厅2卫,东北,121.38,高层,精装修,165
1室1厅1卫,南,42.59,低层,中装修,108
3室2厅2卫,北,120.03,中层,简装修,156
4室2厅2卫,南,206,低层,简装修,800
3室2厅1卫,东北,77.7,高层,精装修,166
3室2厅1卫,南,102.96,高层,简装修,142
4室2厅2卫,南,137.94,高层,精装修,390
4室2厅2卫,南,138.07,高层,精装修,675
4室2厅2卫,南北,138,中层,精装修,348
4室3厅4卫,南,252,低层,豪华装修,510
5室2厅5卫,南,358.17,高层,精装修,2500
2室2厅1卫,东南,91.71,高层,简装修,198
2室2厅1卫,南北,87.66,高层,精装修,159
3室2厅2卫,东,91.93,中层,精装修,219
2室1厅1卫,东,74.45,高层,精装修,165
4室1厅2卫,西北,133.71,高层,简装修,400
4室3厅3卫,南,165,低层,毛坯,380
5室2厅4卫,南北,206.21,高层,精装修,775
3室2厅2卫,南,128.07,低层,精装修,172
3室2厅2卫,南北,93,中层,毛坯,77
3室2厅1卫,东南,82.09,中层,精装修,139
2室1厅1卫,东南,89.79,高层,精装修,144
3室2厅2卫,南,94.16,高层,毛坯,219
2室2厅1卫,南,52,中层,简装修,117
3室2厅2卫,东北,96.04,高层,简装修,135
3室2厅2卫,南北,91.03,中层,精装修,364
3室2厅2卫,东北,133.64,高层,简装修,520
4室2厅3卫,南北,149,高层,豪华装修,417
3室2厅2卫,北,115.52,高层,精装修,212.5
5室2厅3卫,西南,230.82,高层,精装修,1088
3室2厅2卫,南北,124.43,高层,精装修,366
2室1厅1卫,西,66.63,中层,精装修,128
5室2厅3卫,南北,255,中层,豪华装修,1900
2室1厅1卫,西,70.04,低层,简装修,185
2室1厅1卫,西南,89,高层,精装修,279
3室1厅1卫,西北,76.28,低层,精装修,150
3室2厅1卫,东南,90.55,中层,中装修,225
3室2厅2卫,东北,113.69,低层,精装修,280
4室2厅2卫,南,143.49,高层,精装修,208
3室1厅2卫,南北,161.39,低层,中装修,900
3室2厅4卫,南,160.98,高层,精装修,426.6
2室2厅1卫,南,86.62,中层,精装修,106.8
2室1厅1卫,西南,73.66,中层,精装修,162
3室2厅3卫,西,180.72,高层,精装修,920
2室1厅1卫,西,90.17,高层,简装修,205
3室2厅2卫,南北,141.82,中层,精装修,388
3室2厅2卫,西北,105.83,中层,精装修,139
5室2厅3卫,南北,217.69,中层,精装修,1280
6室2厅3卫,南北,253,高层,精装修,2360
3室1厅2卫,东南,114.73,中层,精装修,335
3室2厅1卫,南,80.68,低层,精装修,175
3室2厅2卫,东,96.84,低层,毛坯,206
2室2厅1卫,东西,85.6,低层,毛坯,230
2室2厅1卫,东,70.5,中层,精装修,155
4室2厅2卫,南,120.47,低层,毛坯,305
3室2厅2卫,东,98.13,高层,精装修,187
4室2厅2卫,东西,140.42,中层,毛坯,295
6室2厅3卫,东北,229.88,低层,精装修,825
3室1厅1卫,南北,96.82,高层,精装修,270
6室1厅3卫,南,239.88,高层,毛坯,1200
3室1厅2卫,西北,124.09,中层,精装修,339
2室2厅1卫,西南,94.55,高层,精装修,183.21
5室1厅3卫,西北,196.71,高层,简装修,538
3室2厅2卫,南北,89,低层,毛坯,72
2室2厅1卫,东南,76.14,高层,简装修,156
4室3厅3卫,南北,239.88,中层,精装修,1550
4室2厅2卫,南,113.42,低层,精装修,374
5室2厅3卫,南北,224.81,低层,精装修,1320
3室2厅2卫,南,89.55,低层,简装修,243
5室2厅3卫,南北,172.18,高层,精装修,365
4室2厅3卫,南,184,低层,毛坯,230
3室1厅4卫,西北,226.1,高层,精装修,699
2室1厅1卫,西南,87.79,高层,简装修,106
3室2厅2卫,南,116,低层,精装修,127
3室1厅1卫,南,73.63,高层,精装修,175
2室1厅1卫,东南,81.62,低层,简装修,225
2室1厅1卫,北,84.23,低层,精装修,182
4室2厅3卫,南北,148,低层,精装修,442
2室1厅1卫,东南,74.36,中层,精装修,143
3室1厅2卫,南,90.33,中层,精装修,195
2室2厅1卫,东,89.03,高层,中装修,142
6室5厅5卫,东,256.68,低层,精装修,240
3室1厅1卫,西北,94.34,低层,简装修,166
3室2厅1卫,东北,84.45,高层,精装修,150
2室1厅1卫,西南,77.99,低层,精装修,210
3室2厅3卫,南北,181.5,中层,豪华装修,560
2室1厅1卫,西,56,低层,精装修,140
2室2厅2卫,南北,71,中层,精装修,156.8
5室2厅4卫,东,250,低层,毛坯,690
3室2厅2卫,南北,117,低层,精装修,175
4室2厅2卫,南北,141,高层,简装修,358
2室2厅1卫,南,75.15,低层,精装修,92
4室2厅4卫,东,381.43,高层,毛坯,980
3室2厅2卫,东南,118,低层,精装修,480
5室3厅3卫,南北,297.25,高层,精装修,900
6室2厅4卫,南,302.87,高层,精装修,1190
4室2厅2卫,北,202.86,高层,毛坯,740
4室2厅2卫,南北,137.15,中层,精装修,280
4室1厅2卫,南北,150.38,中层,精装修,420
4室2厅3卫,南北,213.97,中层,精装修,1450
