id,name,price,house_type,orientation,area,level,single_price,decoration

3171,住宅别墅四合院中粮武侯瑞府电梯房南北通透免费接,360,4室2厅3卫,南北,138.3,低层,26030,毛坯

3172,青五保利贝森公馆小区环境好次新房看房方便,485,4室2厅2卫,南北,150.42,高层,32243,精装修

3173,中冶中央公园3室2厅西南,92,3室2厅2卫,西南,90.54,中层,10161,简装修

3174,怡心湖南湖地铁实得110平中庭装修三房双卫,226,3室2厅2卫,东,97.52,中层,23175,精装修

3175,一跃二带负一，带150平米环形大花园，满二惟一，随时可看,370,4室2厅3卫,南,267.21,低层,13847,毛坯

3176,单独产权上叠3跃4满5年无抵押交易方便168万,168,4室2厅3卫,南,181.58,中层,9252,毛坯

3177,华宇天府花城东南朝向温馨3居室素质住户配套齐全,98,3室1厅1卫,东南,84.53,高层,11594,精装修

3178,佳兆业丽晶公馆，清水双卫，传统竖厅格局,136,3室1厅2卫,东南,92,低层,14783,毛坯

3179,华侨城东岸东区(别墅)5居室空间大仅契税可看房,750,5室2厅3卫,南北,207.25,高层,36188,精装修

3180,华府板块靠近地铁两百万买套三英伦宫殿式风格建筑,184,3室2厅2卫,北,93.89,低层,19597,毛坯

3181,锦江三圣乡，满二惟一，精装巴适，东御佲家，华熙528旁,225,3室1厅1卫,西北,89.95,中层,25014,精装修

3182,实得130平3805W大源教科院好房品质装修拎包入住,380,3室2厅2卫,东南,101.09,低层,37590,精装修

3183,麓湖生态城云树228.15平4室2厅3卫,920,4室2厅3卫,南北,228.15,高层,40324,精装修

3184,新中式风装修，商务区蔚蓝卡地亚花园城,680,4室2厅3卫,东北,178,中层,38202,豪华装修

3185,【家诺好房】前后中庭，位置安静，业主，随时可看房，可聊,303,3室2厅1卫,西,91.91,高层,32967,毛坯

3186,城南一号新房源精装修，位置优越采光好景观优美可直接拎包入住,1480,4室2厅2卫,南,239.88,低层,61698,精装修

3187,新上！中叠带超大阳台！南北通透！实得面积大，送地下室！,650,3室2厅3卫,南,240,低层,27083,毛坯

3188,带两个露台的跃层房、可做套三、精装带家具家电,50,3室2厅2卫,南北,74,高层,6757,精装修

3189,城南晶座3室2厅东,182,3室2厅2卫,东,94.22,高层,19316,简装修

3190,好位置！好房子！中间楼层带花园露台！,170,3室2厅1卫,东南,93.77,中层,18129,精装修

3191,飞机户型业主主动降价7万满二惟一精装40万左右直接住,172,4室2厅2卫,南,111,高层,15495,精装修

3192,外地可买！龙泉西河地铁口水电气三通类住宅，精装修8200起！,60,3室2厅2卫,南,75,高层,8000,精装修

3193,博瑞都市花园三楼位置安静居家装修环境优美,340,3室2厅2卫,南,131.98,中层,25761,精装修

3194,捡漏了单价一万一3.5环电梯房周边配套成熟,110,3室2厅1卫,南北,96,高层,11458,毛坯

3195,全成都二手房都有-中介费只收-0.5个点-成都棕榈泉国际中心,430,3室1厅2卫,东,128.69,中层,33414,精装修

3196,丨佣O.5%丨华润品质满五年精装视野好没遮挡,238,3室2厅1卫,东北,86.92,低层,27382,精装修

3197,全成都二手房都有-中介费只收-0.5个点-蜀都中心2室西,205,2室1厅1卫,西,82.78,中层,24764,精装修

3198,蓝光花满庭三期南区3室2厅东,125,3室2厅1卫,东,80.06,中层,15613,精装修

3199,佳兆业君汇上品3室2厅西南,210,3室2厅1卫,西南,89.16,中层,23553,精装修

3200,新挂牌精装房（拎包入住）（出门即是公园）（配套成熟有地铁口）,111.8,3室2厅2卫,东,106.44,高层,10504,简装修

3201,远大中央公园3室1厅东免税,235,3室1厅2卫,东,97.03,高层,24219,毛坯

3202,【家诺地产】天悦府精装拎包入住正读蒙小随时看房急售,371.88,3室2厅2卫,北,117.15,高层,31744,精装修

3203,全成都二手房都有-中介费-只收0.5个点-戛纳湾滨江4室西,284,4室2厅1卫,西北,131.63,低层,21576,精装修

3204,世茂玉锦湾一期4室2厅南,577,4室2厅3卫,南,185.02,低层,31186,精装修

3205,满五过户，品质小区，对中庭朝南，安静不临街，双卫套四，,256,4室2厅2卫,南,128.74,中层,19885,精装修

3206,晶蓝半岛二期4室2厅西北,530,4室2厅2卫,西北,168.4,高层,31473,精装修

3207,2居79.78平东朝向视野开阔采光好急售,168,2室1厅1卫,东,79.78,中层,21058,精装修

3208,德商御府天骄，成熟小区，人气旺，交通便利！价格可议！,420,4室2厅2卫,南,139.04,低层,30207,精装修

3209,中海九号公馆新上精装四房带空调地暖正对中庭带双车位,735,4室2厅3卫,南北,189.7,中层,38745,精装修

3210,天合凯旋城新装修2年套四中央空调地暖装修花了百多万,445,4室2厅2卫,南,141.76,低层,31391,精装修

3211,长虹和悦府4室1厅西,278,4室1厅2卫,西,128.06,低层,21709,精装修

3212,天鹅湖花园3室2厅南,365,3室2厅2卫,南,200.33,高层,18220,简装修

3213,汉嘉国际4室2厅南,250,4室2厅2卫,南,161.78,低层,15453,毛坯

3214,洪河地铁口精装套3诚心出售视野开阔采光好随时可以看房,159,3室1厅1卫,东南,87.34,高层,18205,精装修

3215,海伦印象套3东南包税楼层好不临街包过户拿证,320,3室2厅2卫,东南,106,高层,30189,中装修

3216,新上西区泡小西子香荷套三双卫实际120㎡诚心卖房子优质,310,3室2厅2卫,北,89.67,低层,34571,精装修

3217,中国华商金融中心正规1居室婚房装修采光好空间大不临街,311,1室1厅1卫,南,95.8,中层,32463,精装修

3218,麓山国际圣芭芭拉4室2厅东北,750,4室2厅3卫,东,229.9,低层,32623,毛坯

3219,恒大天府半岛二期2室2厅南,170.61,2室2厅1卫,南,87.51,低层,19496,精装修

3220,首付1万70年产权精装住宅不需要购房姿格柴桑河公园旁,138,4室2厅3卫,南北,113,中层,12212,精装修

3221,金沙柏林郡3室1厅东南,185,3室1厅1卫,东南,86.33,中层,21429,精装修

3222,急售滨江和城海昌路地铁口总价低套三精装沃尔玛旁,133,3室2厅1卫,南北,68.91,高层,19301,精装修

3223,"恒大御府127万3室2厅2卫大型社区,居家！",127,3室2厅2卫,南,121.42,高层,10460,简装修

3224,合能枫丹铂麓一期3室1厅东南,199,3室1厅2卫,东南,83.56,低层,23815,精装修

3225,业主自荐！南北通透，全新精装电梯房,70,3室2厅1卫,南北,108,中层,6481,精装修

3226,金沙西园四期4室2厅南北,430,4室2厅2卫,南北,145,中层,29655,精装修

3227,新上满五锦江畔广福地铁口精装套四双卫盒马生鲜送车位,315,4室2厅2卫,南,135.52,低层,23244,精装修

3228,（滨江樾城）川师旁，带大花园和大阳台，顺销盘，普通可买,450,4室2厅1卫,东南,156,中层,28846,豪华装修

3229,【家诺好房】精装修从未住过人！相当于新房中间楼层看环球视野好,364,3室2厅2卫,南北,91.03,中层,39987,精装修

3230,房东包税高盛金融中心3室2厅满五精装修拎包入住,302,3室2厅2卫,南北,133,中层,22707,精装修

3231,业主张欢推荐！狂甩超低价，联排别墅185万4室2厅3卫,178,4室2厅3卫,南,188,低层,9468,毛坯

3232,客户佣0.8%，满五，5号线地铁口，南湖公园，3室,230,3室2厅2卫,东南,127.44,低层,18048,简装修

3233,纯洋房小区一梯两户高品质生活市政公园临河,187,3室2厅2卫,南北,122,低层,15328,毛坯

3234,金融城招商大魔方5室1厅精装251平1261万,889,5室1厅4卫,东,251.53,低层,35344,精装修

3235,天府新区锦江生态带旁边精装修可直接入住包税费,300,3室2厅2卫,南,110,中层,27273,精装修

3236,地铁四河站口租金3000起水电气三通精装修群集,107,2室1厅1卫,南,85.7,高层,12485,毛坯

3237,南阳盛世近地铁站精装套三满五唯1中间楼层朝南,188,3室1厅1卫,南,103.23,中层,18212,简装修

3238,清溪雅筑小2居独门独院安静舒适停车充足送地下室,131,2室2厅1卫,南北,75.4,高层,17374,精装修

3239,双子塔旁丨豪装全配（领包入住）管家式服务丨正看金融城！包税费,888,3室2厅3卫,南,266,低层,33383,精装修

3240,心灵家园正规3居拎包入住婚房社区环境,320,3室2厅2卫,南,143.32,高层,22328,精装修

3241,全新装修安静宜居着急卖可按揭可议价随时看,260,3室2厅1卫,南,86.56,低层,30037,精装修

3242,时代豪庭三期恒大都汇华庭七水朗御晶融汇粼江峰阁外,960,5室2厅4卫,东北,246.73,低层,38909,简装修

3243,【保利物业租售】保利百合精装套三位置安静诚心出售,290,4室2厅2卫,东西,97.84,低层,29640,精装修

3244,天合凯旋城163㎡精装套四前后位置安静价格优质诚心卖,449.8,4室2厅2卫,南,162.53,低层,27675,精装修

3245,金融城文儒德复式楼锦城湖一线湖景诚售,1430,5室2厅3卫,南北,222.12,高层,64380,精装修

3246,满五，步梯4楼，精装带家具，对面就是欧尚，无贷款,135,2室2厅1卫,东西,83,中层,16265,精装修

3247,房东又再一次降价啦!!128万2室值!,128,2室2厅1卫,南,80.23,低层,15954,精装修

3248,世纪朝阳外滩晶蓝半岛粼江峰阁朝阳名宅南府锦房源都有,199,2室1厅1卫,南,89.52,高层,22230,简装修

3249,【家诺好房】精装大套四双卫！全中庭安静不闹，距离蒙小近,500,4室2厅2卫,南北,130.89,中层,38200,精装修

3250,远大中央公园，套三现房新房交易，全款价格可谈随时看房，无费用,213,3室1厅2卫,南,106.7,低层,19963,毛坯

3251,双流万达广场旁水电气三通首付16万围合式带小区环境,29,1室1厅1卫,南,37,高层,7838,毛坯

3252,此房是套三单卫，户型方正，明厨明卫。,246,3室1厅1卫,东南,89.28,低层,27554,精装修

3253,近地铁公园，上品金沙毛坯房144.66平随时看房,385,3室2厅2卫,南,144.66,中层,26614,毛坯

3254,高品质小区精装套3对中庭视野开阔诚心出售随时可以看,248,3室2厅1卫,南北,89.24,低层,27790,精装修

3255,朗诗南门绿郡大套四,485,4室2厅2卫,东南,136.82,低层,35448,精装修

3256,四小旁，套三双卫，无大税，首付三层，急售,212,3室2厅2卫,东,94.93,低层,22332,毛坯

3257,降价40万！需用钱，坐北朝南安静视野好，精装全齐带双车位,1320,5室2厅3卫,南北,217.69,高层,60637,精装修

3258,高新区紫荆银都花园五期电梯带双阳台前后中庭装修新,345,4室2厅1卫,南北,146,低层,23630,精装修

3259,真房实价！天府五街套二价买套三2500元/平装标即买即,200,3室2厅1卫,西,90.3,高层,22148,精装修

3260,中南上熙府熙悦，带前后花园，精装套三双卫，小区环境优美,258,3室2厅2卫,南,114.96,低层,22443,精装修

3261,"全成都二手房都有-中介费-只收0,5个点-丹桂苑3室南",210,3室1厅2卫,东南,136.07,中层,15433,精装修

3262,私房急售！南北通透126万元79.53平,126,2室2厅1卫,西,79.53,高层,15843,精装修

3263,包税包过户包拿证先到先得套4低于市场价,1030,4室2厅3卫,南北,265,高层,38868,毛坯

3264,红星路南延线旁边的高品质楼盘精装套三业主诚心出售,210,3室2厅1卫,东南,92.79,高层,22632,精装修

3265,中大君悦金沙六期2室1厅西北,203,2室1厅1卫,西北,81.76,低层,24829,精装修

3266,珠江青云台4室1厅西南,188,4室1厅2卫,西南,126,低层,14921,毛坯

3267,四海逸家二期4室1厅东北精装满五,475,4室1厅2卫,东北,96.76,低层,49091,精装修

3268,美茵河谷，多层洋房小区，随时看房，清水自由装修,158,3室2厅2卫,西,128,低层,12344,毛坯

3269,新港国际花园朝向南满五年保养很好，业主自住装修,175,3室2厅1卫,南,90.09,低层,19425,精装修

3270,万科金域蓝湾配套齐全只有契税无遮挡诚意出售,356,3室2厅2卫,南,91.2,高层,39035,精装修

3271,大源教科院好房！保利满五套三南北通透,440,3室2厅2卫,北,118.36,高层,37175,简装修

3272,看了就不想走的房子，锦江畔，小区600孟水系环伺，户户大花园,72,3室2厅2卫,南北,98,低层,7347,毛坯

3273,佳兆业君汇上品5室2厅南满5,400,5室2厅3卫,南,172.2,中层,23229,精装修

3274,仁恒滨河湾3室2厅南,858,3室2厅2卫,南,176.7,中层,48557,精装修

3275,全成都二手房都有-中介费-只收0.5个点-师大现代花园3室南,159,3室2厅1卫,东南,105.77,中层,15033,简装修

3276,看双拼就来看我这套！两层双拼大花园诚售！,205,4室2厅3卫,南,179,低层,11453,毛坯

3277,文儒德全新房精装套四南北通透基本随时可看,1260,4室2厅2卫,南北,187.2,高层,67308,精装修

3278,佳兆业丽晶港3室2厅东南,145,3室2厅1卫,东南,86.34,中层,16794,精装修

3279,【家诺好房】朗基下叠带前后花园，实得350平！一步到位！,412,5室2厅5卫,南北,152,低层,27105,简装修

3280,洲际亚洲湾B区3室2厅北,139,3室2厅1卫,北,91.75,高层,15150,精装修

3281,珠江青云台，看江安河，保养很新，享不可复制的自然河景资源,135,2室1厅1卫,东南,78.51,高层,17195,精装修

3282,收0.8拥金【保利物业租售】新上房源精装修满五,478,4室2厅2卫,南,109.53,高层,43641,精装修

3283,单价3万买麓湖湖区临湖平层三房两厅三卫看房方便,418,3室2厅3卫,西南,156.79,低层,26660,毛坯

3284,新上优品道顶跃三层带大花园城西品质大盘视野很棒价可谈,775,5室2厅4卫,南北,206.21,高层,37583,精装修

3285,水街旁空中别墅，附带双平台，改造利用空间大，蒙彼利埃,1100,5室2厅3卫,南,234.92,中层,46824,毛坯

3286,新上！满五年，蓝花屿中庭独栋端头位置视野看得开地势高,2480,6室3厅7卫,东,650,中层,38154,毛坯

3287,《新房代理》金茂府|生态高科技智能家居内敛奢华生活的典范,816,3室2厅4卫,南北,266,高层,30677,豪华装修

3288,华宇广场3室1厅西北,193,3室2厅1卫,西北,92.37,低层,20894,简装修

3289,戛纳湾金棕榈3室2厅南北,255,3室2厅2卫,南北,105,高层,24286,简装修

3290,112W起售！满五精装，可按揭，仅契税，品质楼盘，可看房！,178,3室1厅1卫,东南,89.82,低层,19817,精装修

3291,招商依云上城(一期)配套齐全只有契税无遮挡靠谱急售,110,3室2厅1卫,东,81.41,中层,13512,精装修

3292,天鹅湖北苑2室1厅东南,139,2室1厅1卫,东南,75,中层,18533,精装修

3293,【家诺好房】新！改善套四视野千米，正看骑龙公园，正du教科院,336,4室2厅2卫,西南,137,中层,24526,毛坯

3294,润扬金沙30度，3室毛坯房正气超值，随时可看房,326,3室2厅2卫,西南,159.96,中层,20380,毛坯

3295,保利金香槟3室2厅西南,215,3室2厅1卫,西南,91.72,中层,23441,精装修

3296,锦江2.3环，18年次新房，满二无税，南北通透套四，塔子,390,4室2厅2卫,东南,131.86,中层,29577,毛坯

3297,新房：新欧鹏小镇|单价6000多，巴川小學，教育资原一流,69,3室2厅2卫,南北,101,高层,6832,毛坯

3298,舒适空间的心情定格！,533,4室2厅2卫,南北,137.49,高层,38766,毛坯

3299,汉嘉国际4室2厅东南,165,4室2厅2卫,东南,114.98,中层,14350,精装修

3300,东骏湖景湾四期3室2厅南,148.8,3室2厅2卫,南,98.3,高层,15137,精装修

3301,中海国际林庭叠院毛坯3居室家电齐全房子干净不容错过,353,3室2厅2卫,南北,140,高层,25214,毛坯

3302,无税，龙城1号4室2厅南，精装修，可看房,258,4室2厅2卫,南北,148.01,低层,17431,精装修

3303,诚心出售正南朝向中间楼层安静对中庭随时看房,300,4室2厅2卫,南北,127,中层,23622,毛坯

3304,【家诺好房】新上!保利心语精装套四，通透户型着急出售,514,4室2厅3卫,南北,179.46,高层,28641,精装修

3305,全成都二手房都有-中介费-只收0.5个点-中粮锦云3室南,235,3室1厅1卫,南北,74.39,高层,31590,精装修

3306,清溪雅筑经典大2居格局无浪费电梯房价钱可议,131,2室1厅1卫,东,79.53,中层,16472,精装修

3307,（急售）大源万科精装万科金域名邸一期4室2厅南,480,4室2厅2卫,南,127.02,低层,37789,精装修

3308,城南一号経典四房欧式实木装修业主诚心出售南北通透,1060,4室2厅2卫,南北,185.43,中层,57164,精装修

3309,北大资源公园1898清水套三双卫满二,200,3室2厅2卫,南,102.66,高层,19482,毛坯

3310,光华揽胜精装修视野好安静不临街,230,3室1厅1卫,东,73.82,中层,31157,中装修

3311,华润凤凰城三期大套三,365,3室1厅1卫,北,85.2,低层,42840,简装修

3312,佳年华新生活A区3室2厅东南,135,3室2厅2卫,东南,88.71,高层,15218,精装修

3313,开发商精装，日照好，客厅及三个卧室，还有厨房都有日照,228,3室1厅1卫,东,88.79,低层,25679,精装修

3314,业主诚心出售！套户型,122,1室1厅1卫,北,60.13,高层,20289,精装修

3315,高新区誉峰二期豪华装修安静不临街带双车位对中庭,1060,4室2厅2卫,东北,183,低层,57923,豪华装修

3316,天府新区海昌路新鸿基悦城精装套三双卫临近地铁交通便利,388,3室2厅2卫,南北,141.82,中层,27359,精装修

3317,雅居乐香草山端头独栋花园面积293平搭建空间大视野好,1040,4室3厅3卫,东,417,低层,24940,毛坯

3318,必看好房！华润大平台！一降再降！精装修通透户型！诚心！,385,3室2厅2卫,南北,121,低层,31818,简装修

3319,工作变动，房东急需资金周转，捡漏房源，朝南日不落的户型,332,3室2厅2卫,南北,101.56,中层,32690,毛坯

3320,捡漏啦！公园相伴，万达相依。出门就是地铁的小三居.,120,3室2厅2卫,南,75.6,中层,15873,精装修

3321,品质好房近泡小端正大气装修好业主诚意卖仅契税,300,4室2厅2卫,南,88.29,低层,33979,简装修

3322,【家诺好房】复地雍湖湾4室2厅精装修,808,4室2厅2卫,西,170,高层,47529,精装修

3323,198板块央企打造洋房首付50万买精装套四现房洋房,152,4室2厅2卫,南北,115.97,低层,13107,精装修

3324,天府怡心湖豪装大平层电梯入户地铁6号线低密度,290,4室2厅2卫,南,144,高层,20139,精装修

3325,（必看好房）保利城精装套三满5年诚心出售随时看房,135,3室2厅1卫,南北,91.73,低层,14717,简装修

3326,保利贝森公馆精装修未入住跃层对中庭,680,4室2厅3卫,南北,192.44,中层,35336,精装修

3327,凤凰栖岸3室东南包税包过户拿证不临街楼层好,178,3室2厅2卫,东南,117.82,低层,15108,精装修

3328,蜀风花园城4室2厅西南,389,4室2厅2卫,西南,147.97,高层,26289,精装修

3329,8000米视野，只要485！只用交契税，在售！随时看房,460,3室2厅2卫,南北,117.14,高层,39269,精装修

3330,中铁骑士府邸超大入户花园户型好落地阳台价格超便宜,193,4室2厅2卫,西北,90.55,中层,21314,毛坯

3331,（急售）金茂光明城市3室2厅西,223,3室2厅2卫,西,90.01,低层,24775,精装修

3332,恒大豪庭2室1厅南,164,2室1厅1卫,南,73.99,高层,22165,精装修

3333,天鹅湖花园4室2厅南,348,4室2厅2卫,南,198.76,低层,17509,精装修

3334,直降8万拥金1个点恒大曹家巷广场精装套2市中心,164,2室1厅1卫,东南,72.85,高层,22512,精装修

3335,元益花园3室2厅东西,147,3室2厅1卫,东西,87.43,高层,16813,简装修

3336,金融城（豪装现房拎包入住）读泡小、7中旁丨首付50万起,270,2室1厅1卫,西,79.2,低层,34091,精装修

3337,芙蓉名城三期3室2厅南,118,3室2厅1卫,南,98,低层,12041,精装修

3338,好房！海昌路满五年精装三房中低楼层户型面积赠送大,330,3室2厅2卫,南,108.12,低层,30522,精装修

3339,佳乐澜郡夏宫3室2厅东南,126,3室2厅2卫,东南,113.46,中层,11105,毛坯

3340,保利心语二期豪装大平层诚心出售教科院天府三街,570,4室2厅3卫,南北,183,低层,31148,豪华装修

3341,摩玛城2室1厅东南包税包过户包拿证先到下得,165,2室1厅1卫,东南,78.05,低层,21140,精装修

3342,南湖国际社区着急出售价格可谈,182,2室1厅1卫,东,83.5,低层,21796,精装修

3343,誉峰东区餐厅部分挑高精装全齐还有露台花园,2200,5室2厅3卫,南北,245,低层,89796,精装修

3344,满五年+不靠马路+精装修+户型正气+诚意出售+看房方便,88,2室2厅1卫,南,89.96,中层,9782,毛坯

3345,宏达世纪锦城3室2厅北南,320,3室2厅2卫,北,120.05,低层,26656,中装修

3346,西派澜岸5室2厅精装全齐高层經典大平层新上必卖,1150,5室2厅3卫,西南,223.4,高层,51477,精装修

3347,聚贤雅丽园2室2厅东南,74.6,2室2厅1卫,东南,89.17,高层,8366,精装修

3348,丨O.5%佣丨办完收费X全城服务X贷款＋资各问题,216,3室2厅1卫,东南,86.2,高层,25058,精装修

3349,天府新区地铁旁电梯小套二地源吾舍2室2厅东,112,2室2厅1卫,东,63.95,低层,17514,简装修

3350,希望源于失望，奋斗始于忧患适合的房子在于一个懂你的！,157,2室1厅1卫,南北,84.35,低层,18613,简装修

3351,新房精装准现房首付36万买套四准现房单价1.1万左右,119,3室2厅2卫,南,111,中层,10721,精装修

3352,【家诺好房】大端头带八角窗270度采光！通透！东区更安静！,1050,4室2厅4卫,南,518.84,低层,20237,毛坯

3353,金沙十年3室2厅西南,185,3室2厅1卫,西南,87.97,低层,21030,精装修

3354,天府新区开发商直售免佣无税2梯3户南北通透清水套四,225,4室2厅2卫,南北,122.29,低层,18399,精装修

3355,（急售）金融城招商大魔方玺悦轩看河景3室2厅东南,925,3室2厅3卫,东南,181.38,中层,50998,精装修

3356,捡漏了新房18万买郫县洋房套三湿地公园旁,59,3室2厅2卫,南北,82,低层,7195,简装修

3357,天府五街！联排端户！坐北朝南！业主诚心卖随时看房,1150,5室3厅4卫,南,454.96,低层,25277,毛坯

3358,精装套三20万抵押非诚勿扰电梯10楼满2独1,190,3室2厅2卫,西,109.79,高层,17306,精装修

3359,卡地亚双拼别墅，露台大，花园大，中间位置，双车库车位，随时看,2000,5室3厅5卫,东,413,低层,48426,毛坯

3360,世豪瑞丽3室2厅西南,268.95,3室2厅2卫,西南,112,低层,24013,精装修

3361,宏达世纪锦城3室1厅南,251,3室1厅2卫,南,96.32,低层,26059,毛坯

3362,（不限构）兴隆湖蔚蓝卡地亚CEO公馆天府新区豪宅标杆项目,720,3室2厅3卫,南北,240,中层,30000,豪华装修

3363,枫渡莱茵3室2厅北包税包过户包拿证可按揭,198,3室2厅2卫,北,120.42,高层,16442,精装修

3364,20年现房！买得放心!前后中庭大横厅15平7.5米落地宽,350,4室2厅2卫,东南,139.67,低层,25059,精装修

3365,恒大天府半岛豪装4室2厅拎包入住,319.09,3室2厅2卫,南北,163.67,高层,19496,精装修

3366,新鸿基悦城4室2厅精装从未入住安静,428,4室2厅2卫,东北,155.57,低层,27512,精装修

3367,美洲花园四期楼层好看房诚意出售环境好拎包入住,200,3室2厅2卫,东南,125.66,中层,15916,精装修

3368,洲际银海湾4室2厅东南包税包过户包拿证先到先得,186,4室2厅2卫,东南,113.95,高层,16323,精装修

3369,好房必看）现房洋房成都嘉祥旁棠湖旁！中海物业，纯板式,258,4室2厅2卫,南北,135.15,中层,19090,精装修

3370,天府新区戛纳湾滨江3室2厅东南,222,3室2厅2卫,东南,90.23,高层,24604,精装修

3371,青羊万达蕴雅旁馨光华庭中间层大2居前后不临街,176,2室1厅1卫,东南,90.99,中层,19343,简装修

3372,【家诺好房】房子采光好，朝中庭，带3阳台视野很开阔，位置安静,400,3室1厅2卫,南,133.44,低层,29976,精装修

3373,"中铁西派澜岸,现房别墅,烯缺下叠，东端头，一期中心楼仼位置",2150,5室2厅3卫,南,306,低层,70261,毛坯

3374,碧桂园海昌天澜大套4空间大低楼层朝向南看房,302,4室2厅2卫,南北,163.11,高层,18515,毛坯

3375,联排中户业主诚心出售价格可谈满5年525万,525,4室2厅3卫,东北,325.15,高层,16146,毛坯

3376,成都0.5环内+双地铁上盖+恒大精装房+与春熙路太古里为邻,98,1室1厅1卫,南,35,低层,28000,精装修

3377,低税费！房东诚心出售！清水价买精装房！套三双卫！可看湖,550,3室2厅2卫,北,137.02,低层,40140,精装修

3378,高新区南城都汇汇馨园电梯新房观景房看房方便装修,470,3室2厅2卫,南北,142.21,低层,33050,精装修

3379,一江两公园世茂玉锦湾二期标准套三大平层不临街保利康桥,375,3室2厅2卫,东南,125.17,低层,29959,毛坯

3380,麓湖白玉台公园区独栋别墅高性价比近地铁诚心出售看房方便,1611,5室3厅6卫,南,343,低层,46968,毛坯

3381,全成都新房/二手房都有欢迎咨询/乐天圣苑,240,2室1厅1卫,西南,75.58,高层,31754,精装修

3382,地铁O距离，位置通透户型，采光好，精装客厅带大阳台,415,4室2厅2卫,南北,134.66,中层,30818,精装修

3383,光明蓉府项目270.44万3室2厅2卫毛坯，南北通透,263.21,3室2厅2卫,南,128,中层,20563,毛坯

3384,成华奥园广场(二期)独立客厅电梯房诚意出售看房随时,205,3室2厅1卫,南,77,低层,26623,精装修

3385,首创国际城二期3室2厅东北,258,3室2厅1卫,东北,115.53,高层,22332,精装修

3386,【家诺好房】通透户型！满五精装三房对中庭靠公园眺望雪山,220,3室2厅1卫,南北,91.32,高层,24091,精装修

3387,金融城壕装套四，178平带进口家具家电，满五诚售,850,4室2厅2卫,西北,178.42,低层,47640,精装修

3388,金科天宸，户型通透，套四双卫，清水可自由装修,123.8,3室1厅2卫,南,89.52,高层,13829,毛坯

3389,【家诺好房】精装大平层实得170平正看公园双阳台满五,426,3室2厅2卫,东,136.91,中层,31115,精装修

3390,远大都市风景五期3室1厅西南包税包过户包拿证,185,3室1厅1卫,西南,75.11,高层,24631,简装修

3391,蓝光SOFA社区明厨明卫居家套三看房随时拎包入住,266,3室1厅1卫,西,98.42,中层,27027,精装修

3392,特价好房中粮瑞府精装豪宅中楼层视野开阔正看中庭,443,4室2厅3卫,南北,170.3,中层,26013,简装修

3393,华润凤凰城二期住宅舒适安逸，享受科技无所不在的尊贵奢华,165,1室1厅1卫,西,56.27,中层,29323,精装修

3394,朝阳时代西锦2居室观景楼层环境优美统一装修居住舒适,112,2室2厅1卫,南北,89,高层,12584,精装修

3395,香城名都2室2厅西,84,2室2厅1卫,西,79.13,中层,10615,精装修

3396,鸿运之星2室2厅西南,132,2室2厅2卫,西南,87.22,中层,15134,简装修

3397,金融城成都文儒德222平4居南北向豪华装修拎包入住,850,4室2厅3卫,南北,222,高层,38288,豪华装修

3398,精装套三带车位电梯17楼非顶楼满五无贷无抵,190,3室2厅2卫,东,139,中层,13669,简装修

3399,给我一个电话，帮您找个温馨的家!优山美地，不容错过！,278,3室2厅2卫,南,96.1,低层,28928,精装修

3400,元益花园西朝向温馨2居室素质住户配套齐全,153,2室1厅1卫,西,77.74,低层,19681,中装修

3401,海伦印象3室1厅南西包税包过户包拿证先到先得,240,3室1厅1卫,南,92.24,高层,26019,中装修

3402,二环，华润二十四城，柒公馆，精装套三40万装修，直接入住,340,3室2厅2卫,东北,101,中层,33663,精装修

3403,北大资源颐和翡翠府4室南包税包过户拿证不临街楼层好,326,4室2厅2卫,南,137.59,中层,23694,简装修

3404,美林湾，对中庭大套三，有三个大阳台，可以看湖,293,3室2厅2卫,东,142.52,高层,20559,毛坯

3405,新上元益花园精装2室1厅南带阳台满二只一诚心出售,160,2室1厅1卫,南,86.05,高层,18594,精装修

3406,中海城南一号177平套四简约现代风格诚心售,1100,3室1厅2卫,东南,177.78,低层,61874,豪华装修

3407,急卖，拥金1个点，育才竹岛精装顶跃，双花园，送车位，随时看房,428,4室2厅2卫,东南,191.46,高层,22355,精装修

3408,价可谈！天府一街独栋双拼！闹中取静！现房带大花园随时可看,2300,5室3厅4卫,南北,318,高层,72327,毛坯

3409,实得300平！叠下别墅（带私家花园丨无需社保）零税丨新房,410,4室2厅3卫,南,135,低层,30370,毛坯

3410,和信香榭澜郡3室2厅北,100.6,3室2厅1卫,北,90.49,低层,11117,毛坯

3411,华润二十四城一期2室2厅西,206,2室2厅1卫,西,90.17,中层,22846,精装修

3412,欣宇都市港湾2室1厅南,135,2室1厅1卫,南,74.9,中层,18024,简装修

3413,朗基望今缘3室2厅西南九眼桥，时代豪庭锦天府，滨河湾天誉,748,3室2厅3卫,西南,235.35,低层,31782,精装修

3414,首座3室2厅南人车分流,360,3室2厅2卫,南,172.72,低层,20843,精装修
